time,load_Nord,load_West,load_Ost,load_Süd,wind_Nord,wind_West,wind_Ost,wind_Süd,pv_Nord,pv_West,pv_Ost,pv_Süd
2025-04-04 04:00:00,10050.2163,17867.0512,11166.907000000001,16750.3605,0.0542289790311934,0.0863810012591085,0.0018788769334771,0.0621077645712491,0.0,0.0,0.0,0.0
2025-04-04 05:00:00,10811.818575,19221.0108,12013.13175,18019.697625,0.0586856226291351,0.0732887259181446,0.0013197645339596,0.0595667052893983,0.0,0.0,0.0,0.0
2025-04-04 06:00:00,11348.782379999999,20175.613119999998,12609.7582,18914.6373,0.0580003756749412,0.0724248840013315,0.0013709573528817,0.0595204602463709,0.032308881532849,0.0098447173174396,0.0506429792683379,0.0279067052556237
2025-04-04 07:00:00,11211.527925,19931.6052,12457.253250000002,18685.879875,0.0479428551173279,0.0663377629643139,0.0010106307690485,0.0416302167865864,0.1962246321509059,0.1666399382404311,0.2275979615253745,0.2067006420474463
2025-04-04 08:00:00,10973.019644999998,19507.59048,12192.244050000001,18288.366074999998,0.036030974525434,0.027792437661511,3.286636648148244e-05,0.0162145043678931,0.3878686076241521,0.3674962868977034,0.4178641774032951,0.4119740139039153
2025-04-04 09:00:00,10827.235215,19248.41816,12030.26135,18045.392025,0.0382701810710761,0.0260117748999824,3.7959445616343725e-05,0.0212811074103711,0.5507687718647853,0.540546983530065,0.572615608519368,0.5820892736516178
2025-04-04 10:00:00,10482.462179999999,18635.48832,11647.1802,17470.7703,0.0468945178163683,0.0340729165863557,3.3150321343532e-05,0.0231819729993724,0.6661174200881431,0.6649084906274164,0.6785316330413848,0.7010565122679759
2025-04-04 11:00:00,10212.596459999999,18155.727039999998,11347.3294,17020.9941,0.0577000361496351,0.0444583163971889,0.0001024160625894,0.0360926630027733,0.7319705871133023,0.7378138135174205,0.7347314623952781,0.7672167489120215
2025-04-04 12:00:00,9778.96494,17384.82656,10865.5166,16298.274899999999,0.063171360920681,0.0508645373487084,8.8536166187335e-05,0.0419810751984809,0.7477900095484752,0.7608941637001118,0.7406977454282965,0.7824333724244952
2025-04-04 13:00:00,9600.953175,17068.361200000003,10667.725750000001,16001.588625,0.0715918734686573,0.0475912095374,8.446249238933724e-05,0.0386033713639835,0.7134629658150143,0.7352759131106518,0.6970085025945276,0.7471309000519928
2025-04-04 14:00:00,9615.64194,17094.47456,10684.046600000001,16026.069899999999,0.0931073096270532,0.0481520072448347,0.0001683541591289,0.0397424063917544,0.6282966279083119,0.6608457653875187,0.6055914234567067,0.6614013852752456
2025-04-04 15:00:00,9752.17086,17337.19264,10835.7454,16253.6181,0.1378251467704629,0.0504325132866516,0.0006655963307372,0.0420773922412247,0.4925336055424313,0.5377164871705695,0.4575421452055795,0.5285935190823756
2025-04-04 16:00:00,10226.33937,18180.15888,11362.599300000002,17043.89895,0.2006502104383487,0.0624482292254676,0.0037664142936351,0.0455313602616843,0.3201182297110482,0.3700246890514861,0.2855653506067449,0.3507699424254157
2025-04-04 17:00:00,10351.625264999999,18402.88936,11501.80585,17252.708775,0.2744741598702745,0.0840235831428665,0.0264201021892499,0.0541060296631112,0.1356199951944718,0.1764914818040293,0.1024275484703128,0.1512021236389922
2025-04-04 18:00:00,10246.258665,18215.57096,11384.73185,17077.097775,0.318662597386474,0.1297559839886909,0.0593161648134786,0.0724267649568629,0.009677169118875,0.018254509475135,0.0021527690751155,0.0077569207279991
2025-04-04 19:00:00,9550.6866,16978.9984,10611.874000000002,15917.811,0.3448253923695826,0.1654960949618175,0.0850087354978366,0.076112463478078,0.0,0.0,0.0,0.0
2025-04-04 20:00:00,8926.191765,15868.785360000002,9917.990850000002,14876.986275,0.34625710787958,0.1779700644433916,0.0955544948091451,0.0705510062954351,0.0,0.0,0.0,0.0
2025-04-04 21:00:00,8312.302844999998,14777.42728,9235.89205,13853.838074999998,0.3189580161904128,0.1713728325991739,0.0914429915918719,0.0563085570037149,0.0,0.0,0.0,0.0
2025-04-04 22:00:00,7850.7054450000005,13956.809680000002,8723.006050000002,13084.509075,0.2755852875575069,0.1656351258262546,0.1040724209849535,0.0443170881049728,0.0,0.0,0.0,0.0
